index	count
21091	71
21092	4922
21093	1
21094	1
21095	1
21096	7
21097	3
21098	15
21099	3
21100	251
21101	81
21102	6
21103	38
21104	1284
21105	0
21106	46
21107	4
21108	1
21109	27
21110	49
21111	1
21112	9
21113	0
21114	4
21115	0
21116	3
21117	51
21118	0
21119	0
21120	11
21121	4
21122	11
21123	4
21124	4
21125	15
21126	0
21127	2
21128	1
21129	19
21130	1
21131	4
21132	55
21133	0
21134	0
21135	10
21136	3
21137	3
21138	9
21139	0
21140	1
21141	4
21142	8
21143	0
21144	0
21145	1
21146	24
21147	152
21148	0
21149	1
21150	1
21151	10
21152	2
21153	0
21154	2
21155	6
21156	0
21157	7
21158	1
21159	3
21160	2
21161	0
21162	23
21163	703
21164	0
21165	0
21166	1
21167	0
21168	0
21169	0
21170	0
21171	0
21172	79
21173	2
21174	1
21175	4
21176	75
21177	1
21178	1
21179	0
21180	283
21181	2
21182	1
21183	4
21184	1
21185	0
21186	0
21187	0
21188	12
21189	1042
21190	3
21191	0
21192	2
21193	0
21194	0
21195	17
21196	3
21197	98
21198	18
21199	1
21200	0
21201	0
21202	5941
21203	2
21204	214
21205	3
21206	0
21207	0
21208	1
21209	1
21210	1
21211	0
21212	3
21213	0
21214	0
21215	2
21216	2
21217	0
21218	1
21219	0
21220	1
21221	9
21222	6
21223	12
21224	0
21225	0
21226	5
21227	1
21228	0
21229	2
21230	7
21231	5
21232	2
21233	7
21234	0
21235	6
21236	2
21237	3
21238	14
21239	0
21240	3
21241	1
21242	1
21243	3
21244	6
21245	2
21246	12
21247	1
21248	1
21249	9
21250	1
21251	2
21252	12
21253	8
21254	0
21255	2
21256	7
21257	4
21258	8
21259	3
21260	6
21261	1
21262	7
21263	582
21264	1
21265	0
21266	1
21267	0
21268	0
21269	17
21270	10
21271	14
21272	13
21273	17
21274	25
21275	6
21276	0
21277	1
21278	0
21279	1
21280	0
21281	8
21282	0
21283	0
21284	0
21285	5
21286	1
21287	2
21288	0
21289	1
21290	0
21291	1
21292	1
21293	1
21294	8
21295	0
21296	3
21297	4
21298	0
21299	0
21300	2
21301	3
21302	1
21303	1
21304	82
21305	0
21306	33
21307	0
21308	47
21309	0
21310	2
21311	2
21312	3
21313	3
21314	1
21315	2
21316	1
21317	2
21318	0
21319	8
21320	1
21321	3
21322	6
21323	11
21324	10
21325	6
21326	3
21327	4
21328	8
21329	9
21330	15
21331	4
21332	2
21333	1
21334	0
21335	0
21336	2
21337	0
21338	3
21339	1
21340	5
21341	1
21342	0
21343	3
21344	0
21345	1
21346	0
21347	1
21348	0
21349	2
21350	2
21351	0
21352	1
21353	0
21354	5
21355	0
21356	0
21357	0
21358	4
21359	0
21360	0
21361	0
21362	1
21363	1
21364	0
21365	0
21366	0
21367	1
21368	0
21369	0
21370	1
21371	0
21372	2
21373	6
21374	7
21375	55
21376	14
21377	25
21378	53
21379	1
21380	0
21381	1
21382	2
21383	3
21384	0
21385	5
21386	7
21387	0
21388	2
21389	0
21390	1
21391	1
21392	0
21393	0
21394	1
21395	0
21396	0
21397	0
21398	0
21399	1
21400	31
21401	0
21402	2
21403	27
21404	0
21405	0
21406	1
21407	0
21408	1
21409	0
21410	0
21411	0
21412	3
21413	3
21414	1
21415	1
21416	4
21417	2
21418	3
21419	0
21420	1
21421	1
21422	2
21423	0
21424	2
21425	1
21426	1
21427	3
21428	3
21429	2
21430	0
21431	1
21432	2
21433	0
21434	0
21435	0
21436	4
21437	1
21438	3
21439	0
21440	0
21441	0
21442	0
21443	0
21444	0
21445	1
21446	1
21447	1
21448	0
21449	2
21450	0
21451	0
21452	12
21453	24
21454	12
21455	15
21456	12
21457	0
21458	209
21459	0
21460	2
21461	1
21462	0
21463	1
21464	0
21465	4
21466	2
21467	0
21468	1
21469	52
21470	1
21471	0
21472	0
21473	0
21474	7
21475	1
21476	1
21477	0
21478	0
21479	1
21480	1
21481	1
21482	0
21483	0
21484	0
21485	0
21486	5
21487	1
21488	0
21489	2
21490	0
21491	2
21492	1
21493	4
21494	1
21495	1
21496	0
21497	3
21498	1
21499	0
21500	1
21501	0
21502	1
21503	2
21504	0
21505	2
21506	3
21507	1
21508	1
21509	0
21510	210
21511	1
21512	2
21513	4
21514	9
21515	0
21516	1
21517	77
21518	0
21519	0
21520	1
21521	0
21522	2
21523	14
21524	3
21525	3
21526	0
21527	81
21528	0
21529	53
21530	1
21531	2
21532	14
21533	0
21534	1
21535	1
21536	0
21537	1
21538	0
21539	7
21540	134
21541	1
21542	3
21543	1
21544	154
21545	0
21546	0
21547	0
21548	5
21549	10
21550	1
21551	1
21552	0
21553	15
21554	0
21555	1
21556	1
21557	1
21558	0
21559	1
21560	1
21561	0
21562	0
21563	0
21564	0
21565	0
21566	0
21567	0
21568	0
21569	1
21570	1
21571	1
21572	12
21573	20
21574	3
21575	0
21576	0
21577	0
21578	2
21579	0
21580	0
21581	0
21582	0
21583	0
21584	0
21585	0
21586	0
21587	8
21588	0
21589	0
21590	1
21591	0
21592	0
21593	0
21594	2
21595	1
21596	0
21597	1
21598	3
21599	217
21600	0
21601	2
21602	121
21603	33
21604	0
21605	1
21606	19
21607	1
21608	1
21609	0
21610	0
21611	0
21612	0
21613	0
21614	0
21615	0
21616	21
21617	0
21618	7
21619	2
21620	6
21621	2
21622	0
21623	1
21624	3
21625	3
21626	1
21627	13
21628	2
21629	27
21630	0
21631	5
21632	8
21633	5
21634	6
21635	0
21636	0
21637	2
21638	11
21639	51
21640	0
21641	2
21642	0
21643	1
21644	0
21645	0
21646	0
21647	0
21648	0
21649	17
21650	0
21651	4
21652	1
21653	9
21654	0
21655	2
21656	2
21657	6
21658	7
21659	1
21660	3
21661	6
21662	1
21663	5
21664	19
21665	4
21666	0
21667	79
21668	247
21669	1
21670	3
21671	1
21672	1
21673	1
21674	7
21675	4
21676	3
21677	5
21678	8
21679	0
21680	0
21681	1
21682	8
21683	0
21684	1
21685	4
21686	7
21687	1
21688	7
21689	2
21690	0
21691	8
21692	1
21693	0
21694	4
21695	3
21696	2
21697	7
21698	0
21699	9
21700	8
21701	0
21702	3
21703	0
21704	0
21705	0
21706	1
21707	0
21708	11
21709	1
21710	0
21711	0
21712	2
21713	28
21714	2
21715	1
21716	13
21717	1
21718	0
21719	0
21720	25
21721	7
21722	1
21723	0
21724	72
21725	9
21726	16
21727	0
21728	0
21729	7
21730	28
21731	3
21732	0
21733	0
21734	5
21735	0
21736	4
21737	43
21738	4
21739	0
21740	0
21741	0
21742	17
21743	8
21744	0
21745	0
21746	3
21747	10
21748	0
21749	0
21750	1
21751	0
21752	2
21753	0
21754	1
21755	0
21756	1
21757	0
21758	1
21759	0
21760	3
21761	3
21762	0
21763	2
21764	2
21765	0
21766	0
21767	33
21768	1
21769	58
21770	0
21771	50
21772	1
21773	29
21774	0
21775	0
21776	8
21777	0
21778	10
21779	32
21780	23
21781	22
21782	0
21783	0
21784	1
21785	0
21786	1
21787	0
21788	7
21789	0
21790	0
21791	1
21792	2
21793	0
21794	3
21795	2
21796	1
21797	3
21798	0
21799	1
21800	7
21801	0
21802	0
21803	2
21804	3
21805	155
21806	1
21807	1
21808	3
21809	1
21810	1
21811	2
21812	0
21813	1
21814	0
21815	0
21816	6
21817	1
21818	0
21819	0
21820	0
21821	1
21822	0
21823	0
21824	0
21825	0
21826	2
21827	0
21828	0
21829	0
21830	0
21831	1
21832	0
21833	0
21834	20
21835	0
21836	1
21837	0
21838	0
21839	261
21840	1
21841	406
21842	0
21843	108
21844	299
21845	4
21846	0
21847	0
21848	8
21849	12
21850	0
21851	538
21852	4010
21853	1
21854	72
21855	1
21856	48
21857	0
21858	7
21859	0
21860	8
21861	0
21862	0
21863	0
21864	0
21865	3
21866	33
21867	2
21868	1
21869	2
21870	2
21871	6
21872	3
21873	3
21874	1
21875	9
21876	1
21877	2
21878	1
21879	12
21880	5
21881	35
21882	23
21883	0
21884	8
21885	1
21886	8
21887	31
21888	12
21889	3
21890	1
21891	1
21892	2
21893	5
21894	6
21895	5
21896	7
21897	8
21898	5
21899	0
21900	114
21901	5
21902	1
21903	3
21904	8
21905	7
21906	4
21907	0
21908	4
21909	2
21910	2
21911	2
21912	0
21913	0
21914	2
21915	9
21916	3
21917	0
21918	3
21919	2
21920	6
21921	9
21922	0
21923	5
21924	14
21925	2
21926	20
21927	3
21928	0
21929	0
21930	6
21931	6
21932	1
21933	4
21934	3
21935	21
21936	10
21937	23
21938	4
21939	23
21940	24
21941	7
21942	13
21943	11
21944	15
21945	3
21946	14
21947	4
21948	9
21949	2
21950	12
21951	18
21952	15
21953	43
21954	8
21955	1
21956	14
21957	16
21958	3
21959	0
21960	4
21961	5
21962	3
21963	2
21964	0
21965	0
21966	12
21967	1
21968	30
21969	2
21970	196
21971	0
21972	0
21973	0
21974	0
21975	23
21976	0
21977	1
21978	7
21979	1
21980	62
21981	1
21982	15
21983	1
21984	4
21985	9
21986	0
21987	4
21988	6
21989	9
21990	3
21991	0
21992	1
21993	5
21994	9
21995	0
21996	1
21997	460
21998	17
21999	92
22000	2
22001	1
22002	4
22003	0
22004	1
22005	2
22006	0
22007	1
22008	16
22009	0
22010	4
22011	1
22012	0
22013	5524
22014	417
22015	1
22016	9
22017	0
22018	1
22019	2
22020	3
22021	0
22022	0
22023	0
22024	6
22025	1
22026	3
22027	11
22028	2
22029	0
22030	2
22031	13
22032	2
22033	0
22034	3
22035	20
22036	16
22037	0
22038	4
22039	0
22040	24
22041	0
22042	0
22043	0
22044	1
22045	9
22046	10
22047	14
22048	32
22049	0
22050	0
22051	0
22052	1
22053	1
22054	1
22055	0
22056	30
22057	3
22058	0
22059	0
22060	42
22061	24
22062	33
22063	2
22064	17
22065	2
22066	21
22067	7
22068	0
22069	17
22070	38
22071	8
22072	16
22073	0
22074	1
22075	3
22076	1
22077	4
22078	0
22079	0
22080	0
22081	1
22082	0
22083	16
22084	16
22085	1
22086	0
22087	1
22088	0
22089	1
22090	11
22091	4
22092	21
22093	1
22094	0
22095	0
22096	15
22097	8
22098	3
22099	35
22100	12
22101	2
22102	36
22103	1
22104	11
22105	10
22106	0
22107	1
22108	1
22109	0
22110	72
22111	1
22112	4
22113	36
22114	0
22115	11
22116	1
22117	17
22118	2
22119	0
22120	1
22121	2
22122	52
22123	15
22124	27
22125	292
22126	1496
22127	200
22128	0
22129	3
22130	4
22131	1
22132	0
22133	61
22134	0
22135	0
22136	0
22137	6
22138	0
22139	0
22140	2
22141	0
22142	5
22143	0
22144	1
22145	1
22146	2
22147	1
22148	0
22149	1
22150	6
22151	11
22152	255
22153	2
22154	1
22155	0
22156	1
22157	0
22158	0
22159	0
22160	49
22161	0
22162	68
22163	0
22164	1
22165	0
22166	0
22167	3
22168	0
22169	0
22170	2
22171	15
22172	3
22173	2
22174	2
22175	1
22176	5
22177	35
22178	1
22179	12460
22180	73
22181	271
22182	5159
22183	186
22184	20031
22185	18
22186	0
22187	40
22188	0
22189	0
22190	415
22191	11
22192	1
22193	0
22194	21
22195	0
22196	7
22197	35
22198	0
22199	3
22200	1
22201	1
22202	0
22203	4
22204	0
22205	0
22206	16
22207	14
22208	15
22209	0
22210	0
22211	0
22212	41
22213	0
22214	0
22215	50
22216	8
22217	16
22218	3
22219	1
22220	0
22221	11
22222	1
22223	0
22224	0
22225	13
22226	124
22227	13
22228	1
22229	9
22230	1
22231	12
22232	18
22233	0
22234	44
22235	7
22236	0
22237	0
22238	1
22239	1
22240	3
22241	4
22242	13
22243	11
22244	6
22245	0
22246	1
22247	6
22248	5
22249	0
22250	1
22251	1
22252	290
22253	0
22254	1
22255	1
22256	2
22257	0
22258	1
22259	5
22260	0
22261	1
22262	271
22263	2
22264	3
22265	3
22266	2
22267	2
22268	42
22269	1
22270	6
22271	1
22272	1
22273	3
22274	6
22275	2
22276	2
22277	4
22278	35
22279	1
22280	49
22281	0
22282	1
22283	0
22284	2
22285	2
22286	1
22287	11
22288	1
22289	1
22290	1
22291	0
22292	0
22293	0
22294	0
22295	2
22296	0
22297	7
22298	34
22299	2
22300	5
22301	3
22302	0
22303	2
22304	1
22305	42
22306	28
22307	0
22308	1
22309	16
22310	1
22311	0
22312	23
22313	0
22314	1
22315	0
22316	1
22317	0
22318	1
22319	0
22320	0
22321	2
22322	0
22323	0
22324	0
22325	1
22326	2
22327	1
22328	0
22329	19
22330	0
22331	0
22332	0
22333	0
22334	19
22335	0
22336	0
22337	5
22338	0
22339	1253
22340	0
22341	0
22342	1
22343	2
22344	4
22345	0
22346	4
22347	0
22348	0
22349	4
22350	9
22351	4
22352	269
22353	138
22354	5
22355	7
22356	3
22357	0
22358	0
22359	3
22360	0
22361	7
22362	0
22363	4
22364	7
22365	0
22366	348
22367	3
22368	10
22369	0
22370	1
22371	34
22372	1
22373	0
22374	0
22375	0
22376	0
22377	0
22378	0
22379	0
22380	1
22381	0
22382	14
22383	2
22384	4
22385	6
22386	0
22387	0
22388	0
22389	0
22390	0
22391	0
22392	4
22393	0
22394	1
22395	0
22396	1311
22397	1
22398	4
22399	2
22400	4
22401	2
22402	2
22403	97
22404	7
22405	32
22406	0
22407	1
22408	1
22409	1
22410	1
22411	2
22412	4
22413	0
22414	0
22415	2
22416	0
22417	0
22418	0
22419	1
22420	5
22421	0
22422	3
22423	0
22424	3
22425	0
22426	26
22427	7
22428	8
22429	0
22430	0
22431	5
22432	0
22433	8
22434	30
22435	4
22436	11
22437	4
22438	2
22439	4
22440	4
22441	0
22442	0
22443	1
22444	0
22445	6
22446	1
22447	116
22448	22
22449	152
22450	92
22451	21
22452	47
22453	26
22454	1547
22455	14
22456	2
22457	353
22458	37
22459	0
22460	0
22461	7
22462	0
22463	2
22464	2
22465	6
22466	12
22467	0
22468	80
22469	1
22470	18
22471	5
22472	0
22473	13
22474	3
22475	1
22476	1
22477	47
22478	11
22479	2
22480	0
22481	2
22482	1
22483	0
22484	0
22485	1
22486	0
22487	0
22488	1
22489	12
22490	7
22491	4
22492	1
22493	0
22494	4
22495	0
22496	1
22497	1
22498	3
22499	1
22500	0
22501	0
22502	0
22503	0
22504	0
22505	0
22506	0
22507	2
22508	5
22509	3
22510	0
22511	0
22512	0
22513	1
22514	2
22515	178
22516	2
22517	4
22518	5
22519	77
22520	1
22521	26
22522	3
22523	428
22524	1
22525	10
22526	0
22527	2
22528	0
22529	1
22530	1
22531	3
22532	0
22533	1
22534	0
22535	1
22536	27
22537	0
22538	1
22539	0
22540	25
22541	6
22542	1
22543	0
22544	0
22545	1
22546	137
22547	40
22548	9
22549	0
22550	5
22551	0
22552	0
22553	149
22554	1
22555	0
22556	2
22557	23
22558	0
22559	1
22560	2
22561	2
22562	2
22563	1
22564	0
22565	4
22566	0
22567	1
22568	1
22569	7
22570	9
22571	16
22572	5
22573	19
22574	0
22575	2
22576	50
22577	1
22578	1
22579	1
22580	0
22581	0
22582	29
22583	2
22584	0
22585	0
22586	2
22587	31
22588	28
22589	1
22590	8
22591	30
22592	53
22593	30
22594	11
22595	39
22596	3
22597	12
22598	5
22599	0
22600	2
22601	1
22602	0
22603	0
22604	10
22605	1
22606	0
22607	1
22608	54
22609	219
22610	1
22611	0
22612	20
22613	1
22614	17
22615	1
22616	2
22617	53
22618	2
22619	50
22620	0
22621	2
22622	2
22623	0
22624	1
22625	0
22626	40
22627	44
22628	41
22629	29
22630	39
22631	36
22632	0
22633	1
22634	6
22635	1
22636	28
22637	2
22638	126
22639	1
22640	570
22641	7
22642	23
22643	5
22644	42
22645	1
22646	2
22647	1
22648	1
22649	2
22650	1
22651	2
22652	7
22653	9
22654	19
22655	7
22656	0
22657	2
22658	3
22659	1
22660	7
22661	8
22662	1
22663	4
22664	1
22665	95
22666	4
22667	29
22668	1
22669	365
22670	8
22671	1
22672	0
22673	1
22674	0
22675	4
22676	0
22677	1
22678	3
22679	1
22680	2
22681	9
22682	0
22683	15
22684	0
22685	61
22686	2
22687	0
22688	0
22689	7
22690	0
22691	0
22692	30
22693	2
22694	0
22695	0
22696	1
22697	0
22698	0
22699	1
22700	12
22701	0
22702	2
22703	10
22704	0
22705	23
22706	0
22707	1
22708	0
22709	0
22710	1
22711	0
22712	6
22713	0
22714	0
22715	2
22716	1
22717	0
22718	2
22719	0
22720	2
22721	1
22722	0
22723	0
22724	0
22725	23
22726	25
22727	0
22728	1
22729	0
22730	1
22731	2
22732	15
22733	15
22734	2
22735	0
22736	0
22737	0
22738	72
22739	30
22740	0
22741	29
22742	2
22743	4
22744	44
22745	0
22746	18
22747	14
22748	5
22749	624
22750	0
22751	2
22752	0
22753	0
22754	0
22755	10
22756	33
22757	43
22758	3
22759	1
22760	83
22761	3
22762	1
22763	5
22764	0
22765	28
22766	0
22767	6
22768	24
22769	1
22770	3
22771	4
22772	19
22773	250
22774	0
22775	1
22776	0
22777	0
22778	1
22779	50
22780	4
22781	1
22782	0
22783	0
22784	3
22785	9
22786	2
22787	0
22788	1
22789	0
22790	2
22791	3
22792	0
22793	3
22794	52
22795	1
22796	0
22797	0
22798	5
22799	5
22800	6
22801	3
22802	7
22803	4
22804	0
22805	1
22806	13
22807	0
22808	8
22809	3
22810	3
22811	0
22812	0
22813	0
22814	14
22815	0
22816	6
22817	1
22818	1
22819	0
22820	0
22821	1
22822	10
22823	4
22824	1
22825	0
22826	7
22827	2
22828	9
22829	0
22830	0
22831	0
22832	16
22833	0
22834	0
22835	0
22836	0
22837	0
22838	3
22839	4
22840	0
22841	0
22842	5
22843	0
22844	0
22845	1
22846	0
22847	0
22848	0
22849	0
22850	122
22851	0
22852	0
22853	1
22854	26
22855	3
22856	4
22857	12
22858	0
22859	2
22860	0
22861	0
22862	6
22863	8
22864	5
22865	5
22866	6
22867	2
22868	350
22869	1
22870	1
22871	2
22872	1
22873	8
22874	1
22875	1
22876	0
22877	1
22878	0
22879	0
22880	1
22881	0
22882	0
22883	1
22884	1
22885	1
22886	2
22887	0
22888	1
22889	0
22890	29
22891	1
22892	3
22893	14
22894	0
22895	0
22896	52
22897	4
22898	0
22899	7
22900	0
22901	0
22902	2
22903	2
22904	0
22905	0
22906	2
22907	286
22908	2
22909	304
22910	2
22911	0
22912	3
22913	0
22914	0
22915	4
22916	4
22917	0
22918	0
22919	1
22920	0
22921	3
22922	0
22923	1
22924	0
22925	1
22926	0
22927	30
22928	0
22929	1
22930	2
22931	3
22932	0
22933	19
22934	1
22935	4
22936	2
22937	8
22938	4
22939	5
22940	4
22941	4
22942	10
22943	10
22944	4
22945	0
22946	11
22947	1
22948	3
22949	1
22950	0
22951	36
22952	63
22953	4
22954	124
22955	7
22956	0
22957	1
22958	1
22959	2
22960	2
22961	0
22962	0
22963	1
22964	1
22965	11
22966	1
22967	2
22968	8
22969	0
22970	0
22971	1
22972	3
22973	1
22974	0
22975	25
22976	3
22977	2
22978	0
22979	0
22980	2
22981	1
22982	0
22983	0
22984	176
22985	0
22986	1
22987	2
22988	3
22989	1
22990	251
22991	167
22992	215
22993	213
22994	310
22995	300
22996	3
22997	0
22998	296
22999	457
23000	311
23001	465
23002	25
23003	57
23004	14
23005	508
23006	0
23007	19
23008	3
23009	1
23010	1
23011	0
23012	5
23013	8
23014	6
23015	3
23016	5
23017	75
23018	1
23019	1
23020	138
23021	271
23022	949
23023	504
23024	1
23025	25
23026	337
23027	22
23028	3
23029	5
23030	22
23031	3
23032	1
23033	8
23034	8
23035	0
23036	3
23037	0
23038	0
23039	1
23040	0
23041	1
23042	0
23043	0
23044	0
23045	0
23046	0
23047	0
23048	0
23049	0
23050	0
23051	0
23052	1
23053	6
23054	1
23055	0
23056	7
23057	0
23058	1
23059	2
23060	56
23061	1
23062	227
23063	3
23064	0
23065	1
23066	3
23067	0
23068	1
23069	2
23070	0
23071	0
23072	3
23073	2
23074	1
23075	2
23076	0
23077	0
23078	0
23079	1
23080	0
23081	0
23082	0
23083	0
23084	0
23085	0
23086	5
23087	0
23088	2
23089	0
23090	1
23091	1
23092	0
23093	3
23094	28
23095	0
23096	18
23097	4
23098	0
23099	1
23100	45
23101	4
23102	4
23103	4
23104	3
23105	4
23106	44
23107	13
23108	1
23109	15
23110	106
23111	64
23112	1
23113	157
23114	1
23115	1
23116	3
23117	3
23118	14
23119	36
23120	18
23121	1
23122	10
23123	0
23124	18
23125	0
23126	1
23127	8
23128	9
23129	2
23130	1
23131	2
23132	1
23133	0
23134	19
23135	14
23136	38
23137	0
23138	6
23139	3
23140	31
23141	28
23142	15
23143	0
23144	0
23145	8
23146	0
23147	1
23148	1
23149	0
23150	4
23151	4
23152	2
23153	6
23154	7
23155	3
23156	1
23157	3
23158	1
23159	1
23160	1
23161	3
23162	2
23163	0
23164	2
23165	1
23166	1
23167	15
23168	1
23169	0
23170	4
23171	23
23172	17
23173	78
23174	4
23175	5
23176	6
23177	58
23178	41
23179	0
23180	14
23181	3
23182	4
23183	0
23184	3
23185	70
23186	8
23187	4
23188	31
23189	2
23190	1
23191	124
23192	17
23193	6
23194	0
23195	2
23196	1
23197	2
23198	1
23199	7
23200	3
23201	1
23202	1
23203	0
23204	1
23205	1
23206	1
23207	5
23208	4
23209	16
23210	4
23211	49
23212	15
23213	8
23214	30
23215	6
23216	8
23217	0
23218	1
23219	0
23220	0
23221	1
23222	0
23223	1
23224	0
23225	1
23226	371
23227	0
23228	0
23229	0
23230	2
23231	0
23232	149
23233	1
23234	5
23235	1610
23236	66
23237	2
23238	31
23239	11
23240	5
23241	53
23242	1
23243	11
23244	1
23245	19
23246	1
23247	66
23248	5
23249	0
23250	10
23251	0
23252	1
23253	31
23254	2
23255	1
23256	2
23257	6
23258	9
23259	8
23260	3
23261	1
23262	6
23263	2
23264	2
23265	1
23266	3
23267	6
23268	70
23269	30
23270	30
23271	0
23272	24
23273	0
23274	0
23275	7
23276	5
23277	36
23278	72
23279	32
23280	0
23281	0
23282	1
23283	80
23284	4
23285	81
23286	70
23287	7
23288	0
23289	137
23290	12
23291	35
23292	14
23293	0
23294	1
23295	38
23296	330
23297	79
23298	37
23299	0
23300	2
23301	0
23302	5
23303	14
23304	17
23305	6
23306	56
23307	448
23308	0
23309	1
23310	1
23311	9
23312	3
23313	0
23314	8
23315	9
23316	0
23317	1
23318	14
23319	3
23320	0
23321	4
23322	13
23323	2
23324	6
23325	20
23326	0
23327	3
23328	0
23329	2
23330	0
23331	1
23332	0
23333	1
23334	0
23335	6
23336	4
23337	0
23338	1
23339	2
23340	2
23341	0
23342	0
23343	0
23344	0
23345	0
23346	18
23347	1
23348	0
23349	51
23350	7
23351	2
23352	1
23353	3
23354	0
23355	9
23356	4
23357	9
23358	2
23359	10
23360	0
23361	58
23362	0
23363	3
23364	1
23365	33
23366	0
23367	11
23368	5
23369	2
23370	100
23371	12
23372	29
23373	1
23374	9
23375	0
23376	1
23377	8
23378	17
23379	0
23380	3
23381	0
23382	1
23383	8
23384	3
23385	0
23386	0
23387	0
23388	1
23389	0
23390	23
23391	26
23392	29
23393	0
23394	1
23395	0
23396	4
23397	1
23398	7
23399	428
23400	0
23401	0
23402	2
23403	22
23404	0
23405	0
23406	9
23407	3
23408	12
23409	0
23410	1
23411	0
23412	9
23413	0
23414	0
23415	1
23416	3
23417	2
23418	3
23419	0
23420	3
23421	2
23422	0
23423	1
23424	2
23425	3
23426	2
23427	1
23428	0
23429	9
23430	0
23431	3
23432	45
23433	5
23434	0
23435	3
23436	0
23437	1
23438	1
23439	338
23440	0
23441	0
23442	0
23443	27
23444	0
23445	12
23446	30
23447	33
23448	0
23449	19
23450	1
23451	4
23452	6
23453	1
23454	3
23455	4
23456	2
23457	9
23458	3
23459	1
23460	0
23461	35
23462	0
23463	12
23464	0
23465	1
23466	66
23467	1
23468	0
23469	0
23470	9
23471	2
23472	322
23473	210
23474	1
23475	0
23476	1
23477	2
23478	0
23479	0
23480	2
23481	4
23482	9
23483	1
23484	2
23485	0
23486	0
23487	1
23488	0
23489	8
23490	0
23491	1
23492	1
23493	0
23494	0
23495	4
23496	1
23497	8
23498	0
23499	4
23500	0
23501	77
23502	13
23503	0
23504	65
23505	3
23506	0
23507	0
23508	1
23509	1
23510	0
23511	0
23512	0
23513	0
23514	1
23515	2
23516	0
23517	0
23518	1
23519	1
23520	0
23521	1
23522	1
23523	0
23524	7
23525	0
23526	6
23527	1
23528	16
23529	1
23530	3
23531	1
23532	5
23533	0
23534	1
23535	0
23536	2
23537	0
23538	0
23539	2
23540	4
23541	0
23542	1
23543	1
23544	0
23545	1
23546	0
23547	1
23548	1
23549	0
23550	1
23551	1
23552	2
23553	1
23554	1
23555	2
23556	0
23557	2
23558	2
23559	69
23560	3
23561	232
23562	4
23563	2
23564	2
23565	0
23566	0
23567	4
23568	1
23569	1
23570	1
23571	20
23572	2
23573	0
23574	51
23575	2
23576	9
23577	1
23578	0
23579	3
23580	3
23581	1
23582	0
23583	0
23584	1
23585	0
23586	2
23587	2
23588	0
23589	2
23590	1
23591	2
23592	0
23593	0
23594	0
23595	1
23596	1
23597	1
23598	4
23599	3
23600	0
23601	0
23602	1
23603	1
23604	2
23605	0
23606	2
23607	3
23608	3
23609	57
23610	34
23611	26
23612	0
23613	2
23614	1
23615	30
23616	3
23617	72
23618	1
23619	3
23620	1
23621	87
23622	1
23623	0
23624	4
23625	5
23626	24
23627	5
23628	4
23629	1
23630	1
23631	1
23632	1
23633	0
23634	4
23635	0
23636	0
23637	0
23638	2
23639	0
23640	1
23641	0
23642	0
23643	0
23644	0
23645	0
23646	0
23647	1
23648	0
23649	1
23650	0
23651	1
23652	1
23653	52
23654	0
23655	0
23656	1
23657	0
23658	1
23659	0
23660	2
23661	2
23662	7
23663	2
23664	57
23665	119
23666	0
23667	0
23668	24
23669	34
23670	0
23671	1
23672	1
23673	0
23674	1
23675	125
23676	21
23677	4
23678	8
23679	1
23680	0
23681	1
23682	41
23683	2
23684	1
23685	0
23686	0
23687	0
23688	0
23689	0
23690	18
23691	4
23692	5
23693	0
23694	3
23695	6
23696	0
23697	1
23698	1
23699	0
23700	0
23701	3
23702	0
23703	7
23704	129
23705	30
23706	0
23707	0
23708	4
23709	3
23710	0
23711	0
23712	19
23713	17
23714	2
23715	0
23716	0
23717	0
23718	253
23719	1
23720	272
23721	0
23722	0
23723	2
23724	1
23725	2
23726	1
23727	0
23728	487
23729	0
23730	7
23731	1
23732	0
23733	0
23734	0
23735	0
23736	1
23737	4
23738	0
23739	2
23740	1
23741	0
23742	0
23743	3
23744	0
23745	1
23746	1
23747	4
23748	3
23749	1
23750	1
23751	0
23752	2
23753	3
23754	1
23755	5
23756	2
23757	0
23758	0
23759	3
23760	2
23761	0
23762	1
23763	0
23764	1
23765	0
23766	2
23767	2
23768	1
23769	0
23770	0
23771	0
23772	1
23773	3
23774	4
23775	15
23776	0
23777	18
23778	1
23779	9
23780	1
23781	0
23782	9
23783	0
23784	3
23785	0
23786	0
23787	0
23788	2
23789	0
23790	0
23791	1
23792	26
23793	0
23794	0
23795	0
23796	0
23797	1
23798	280
23799	9
23800	1
23801	2
23802	1
23803	0
23804	2
23805	4
23806	2
23807	0
23808	0
23809	2
23810	0
23811	1
23812	0
23813	69
23814	1
23815	0
23816	0
23817	1
23818	1
23819	0
23820	1
23821	1
23822	3
23823	1
23824	0
23825	2
23826	32
23827	77
23828	0
23829	1
23830	1
23831	61
23832	0
23833	2884
23834	83
23835	145
23836	0
23837	0
23838	0
23839	99
23840	82
23841	0
23842	5
23843	64
23844	4
23845	0
23846	16
23847	30
23848	31
23849	0
23850	0
23851	0
23852	2
23853	5
23854	1
23855	0
23856	0
23857	0
23858	1
23859	2
23860	0
23861	1
23862	0
23863	0
23864	3
23865	1
23866	0
23867	3
23868	0
23869	0
23870	1
23871	1
23872	0
23873	0
23874	0
23875	0
23876	0
23877	3
23878	10
23879	22
23880	1
23881	21
23882	2
23883	14
23884	98
23885	0
23886	0
